file_path,page_num,institution,template_family,label_binary,split,drive_link,drive_id,source_folder,source_doc_stem,is_edge_case,D,H,S,L,risk_score
בדיקה-284-791_page_0108.pdf,108,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1oQ6F14SijRWBhVFrHxGt8WDpe3mYKMz6/view?usp=drivesdk,1oQ6F14SijRWBhVFrHxGt8WDpe3mYKMz6,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0109.pdf,109,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1_1U7Z57sVptt6WRzHY8hmy8cefg-fiP8/view?usp=drivesdk,1_1U7Z57sVptt6WRzHY8hmy8cefg-fiP8,regular_forms,בדיקה-284-791,False,2,1,1,1,4
בדיקה-284-791_page_0110.pdf,110,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1iJn5TPQDi07-3CG3XnRShzYt-WKYedQz/view?usp=drivesdk,1iJn5TPQDi07-3CG3XnRShzYt-WKYedQz,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0111.pdf,111,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1PQc5zPkOjSdC2DjHWq07owTmbQW3qWp-/view?usp=drivesdk,1PQc5zPkOjSdC2DjHWq07owTmbQW3qWp-,regular_forms,בדיקה-284-791,False,3,0,1,2,3
בדיקה-284-791_page_0112.pdf,112,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1S18PYUsgUFP3l0o4X6bu9GIOPpP9kn50/view?usp=drivesdk,1S18PYUsgUFP3l0o4X6bu9GIOPpP9kn50,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0113.pdf,113,regular_docs,regular_form,0,val,https://drive.google.com/file/d/1rJ4kIra2mh7-aeTwDt4HqI8GC8ZU4zHw/view?usp=drivesdk,1rJ4kIra2mh7-aeTwDt4HqI8GC8ZU4zHw,regular_forms,בדיקה-284-791,False,2,1,1,1,4
בדיקה-284-791_page_0114.pdf,114,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1br1xtEmYraj8QgllGCAsJeSkl-wVOmxi/view?usp=drivesdk,1br1xtEmYraj8QgllGCAsJeSkl-wVOmxi,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0115.pdf,115,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1DKHWJfdVxAwN73wmX1S-uJiQ2G_dY6SK/view?usp=drivesdk,1DKHWJfdVxAwN73wmX1S-uJiQ2G_dY6SK,regular_forms,בדיקה-284-791,False,2,0,1,2,4
בדיקה-284-791_page_0116.pdf,116,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1nUDlnQqlZ7hyCM7wuEYG2AVzhaYxnwuu/view?usp=drivesdk,1nUDlnQqlZ7hyCM7wuEYG2AVzhaYxnwuu,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0117.pdf,117,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1oSd6z-LwFEB4N5TdtKYUhDMIIKPhIz2u/view?usp=drivesdk,1oSd6z-LwFEB4N5TdtKYUhDMIIKPhIz2u,regular_forms,בדיקה-284-791,False,2,1,1,1,4
בדיקה-284-791_page_0118.pdf,118,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1OzwGKVTG3ZDoP-_2enLnK3zlDKCFWrcR/view?usp=drivesdk,1OzwGKVTG3ZDoP-_2enLnK3zlDKCFWrcR,regular_forms,בדיקה-284-791,False,2,0,0,0,1
בדיקה-284-791_page_0119.pdf,119,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1TJJBRleSOBF50zRt5nz1obCnMHnUmcq3/view?usp=drivesdk,1TJJBRleSOBF50zRt5nz1obCnMHnUmcq3,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0120.pdf,120,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1_Z4u07WSPQZFpLE17HJUq3-GEY526RXU/view?usp=drivesdk,1_Z4u07WSPQZFpLE17HJUq3-GEY526RXU,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0121.pdf,121,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1LO4vO9kXnv0RE8G8c1GVBkRT6TZ9Gyx0/view?usp=drivesdk,1LO4vO9kXnv0RE8G8c1GVBkRT6TZ9Gyx0,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0122.pdf,122,regular_docs,regular_form,0,test,https://drive.google.com/file/d/17BbVFiTRGu9rRtaXYNZYdSlfOOu2bEIa/view?usp=drivesdk,17BbVFiTRGu9rRtaXYNZYdSlfOOu2bEIa,regular_forms,בדיקה-284-791,False,2,0,1,2,4
בדיקה-284-791_page_0123.pdf,123,regular_docs,regular_form,0,test,https://drive.google.com/file/d/1wThw9DTQpBZa9qVgUz5lKDS2H-nj64U0/view?usp=drivesdk,1wThw9DTQpBZa9qVgUz5lKDS2H-nj64U0,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0124.pdf,124,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1rvwvul7R4tznsxop6pLeoMqrZQ02DZK_/view?usp=drivesdk,1rvwvul7R4tznsxop6pLeoMqrZQ02DZK_,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0125.pdf,125,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1juNifi6Cmq0H_bXB8IHmpyTNZJPeP5PS/view?usp=drivesdk,1juNifi6Cmq0H_bXB8IHmpyTNZJPeP5PS,regular_forms,בדיקה-284-791,False,2,0,0,0,1
בדיקה-284-791_page_0126.pdf,126,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1X8NkO7wgzILj4NgmwNgi9pic7QHITqpa/view?usp=drivesdk,1X8NkO7wgzILj4NgmwNgi9pic7QHITqpa,regular_forms,בדיקה-284-791,False,2,1,1,1,4
בדיקה-284-791_page_0127.pdf,127,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1Ay054rSIhCZmh5tiSAaW3wdgZkjtzy8f/view?usp=drivesdk,1Ay054rSIhCZmh5tiSAaW3wdgZkjtzy8f,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0128.pdf,128,regular_docs,regular_form,0,train,https://drive.google.com/file/d/11hLpsRxwL9Y1yNpBPrh4tMWArZQHaZDv/view?usp=drivesdk,11hLpsRxwL9Y1yNpBPrh4tMWArZQHaZDv,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0129.pdf,129,regular_docs,regular_form,0,test,https://drive.google.com/file/d/1OcKN3wAAuFWeN4O-5oqMsxUZiW60bVvy/view?usp=drivesdk,1OcKN3wAAuFWeN4O-5oqMsxUZiW60bVvy,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0130.pdf,130,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1Y9Q-xLqCcg_nP-nBe_Y5eva_WTC9gRyq/view?usp=drivesdk,1Y9Q-xLqCcg_nP-nBe_Y5eva_WTC9gRyq,regular_forms,בדיקה-284-791,False,2,0,0,1,2
בדיקה-284-791_page_0131.pdf,131,regular_docs,regular_form,0,test,https://drive.google.com/file/d/1W8YzrRAySGTHZ8AGY3mYlUFhHLTno43U/view?usp=drivesdk,1W8YzrRAySGTHZ8AGY3mYlUFhHLTno43U,regular_forms,בדיקה-284-791,False,2,1,1,2,5
בדיקה-284-791_page_0132.pdf,132,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1R8wMC4DxnrkZ34n8uMWkQc3vFYwjiBrf/view?usp=drivesdk,1R8wMC4DxnrkZ34n8uMWkQc3vFYwjiBrf,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0133.pdf,133,regular_docs,regular_form,0,train,https://drive.google.com/file/d/16VQiER9xkKqIxeCDo6vL--B2axZrob6e/view?usp=drivesdk,16VQiER9xkKqIxeCDo6vL--B2axZrob6e,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0134.pdf,134,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1I5DQYGDLGHp-EMCYkiigFsBEsKvNj9GF/view?usp=drivesdk,1I5DQYGDLGHp-EMCYkiigFsBEsKvNj9GF,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0135.pdf,135,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1dZZVEj_DXWQYx0r1RsF-mi0kCk80-dIy/view?usp=drivesdk,1dZZVEj_DXWQYx0r1RsF-mi0kCk80-dIy,regular_forms,בדיקה-284-791,False,2,0,0,0,1
בדיקה-284-791_page_0136.pdf,136,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1w7SHnyjPC5tck-GZQrF0jyEZ69uzdoqZ/view?usp=drivesdk,1w7SHnyjPC5tck-GZQrF0jyEZ69uzdoqZ,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0137.pdf,137,regular_docs,regular_form,0,val,https://drive.google.com/file/d/1wcLKoJFSgpkOCBWiGL5VvDw3wzqUndkw/view?usp=drivesdk,1wcLKoJFSgpkOCBWiGL5VvDw3wzqUndkw,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0138.pdf,138,regular_docs,regular_form,0,val,https://drive.google.com/file/d/1nV1VSb7wJgA3ELF7DFiU-LlKkm_zLWz6/view?usp=drivesdk,1nV1VSb7wJgA3ELF7DFiU-LlKkm_zLWz6,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0139.pdf,139,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1lEy--0QXKA9BTHUjn6CiWNHNu1J4WGNc/view?usp=drivesdk,1lEy--0QXKA9BTHUjn6CiWNHNu1J4WGNc,regular_forms,בדיקה-284-791,False,2,0,1,2,4
בדיקה-284-791_page_0140.pdf,140,regular_docs,regular_form,0,train,https://drive.google.com/file/d/13WzdLkvmM7-AQgWLg8Jt7xccWUgT_bEB/view?usp=drivesdk,13WzdLkvmM7-AQgWLg8Jt7xccWUgT_bEB,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0141.pdf,141,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1b2mjKPuQt9p1P6f0EhsQdBb7wxZz8JpQ/view?usp=drivesdk,1b2mjKPuQt9p1P6f0EhsQdBb7wxZz8JpQ,regular_forms,בדיקה-284-791,False,2,0,0,1,2
בדיקה-284-791_page_0142.pdf,142,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1ydr1jBv8fmFsA7Hup-MpsulZG90UvsAU/view?usp=drivesdk,1ydr1jBv8fmFsA7Hup-MpsulZG90UvsAU,regular_forms,בדיקה-284-791,False,2,0,1,2,4
בדיקה-284-791_page_0143.pdf,143,regular_docs,regular_form,0,train,https://drive.google.com/file/d/17cy2t3ZxHZr_OLiaOp_R20xUL7PjFiKn/view?usp=drivesdk,17cy2t3ZxHZr_OLiaOp_R20xUL7PjFiKn,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0144.pdf,144,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1S7T6qWiA29L7CXweY0NnHRysWYekjPBK/view?usp=drivesdk,1S7T6qWiA29L7CXweY0NnHRysWYekjPBK,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0145.pdf,145,regular_docs,regular_form,0,train,https://drive.google.com/file/d/19yreGQ6EY45I_Lq4R89tstzWXK3TRVMJ/view?usp=drivesdk,19yreGQ6EY45I_Lq4R89tstzWXK3TRVMJ,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0146.pdf,146,regular_docs,regular_form,0,train,https://drive.google.com/file/d/17G8bHRDG5JEFz7GvBUJ38sYwTZqj-mmQ/view?usp=drivesdk,17G8bHRDG5JEFz7GvBUJ38sYwTZqj-mmQ,regular_forms,בדיקה-284-791,False,2,0,0,1,2
בדיקה-284-791_page_0147.pdf,147,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1A6bZctp6OK9ncMPO2SRmfy_VrcM-vKEa/view?usp=drivesdk,1A6bZctp6OK9ncMPO2SRmfy_VrcM-vKEa,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0148.pdf,148,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1f1XZCtWYKkSHTNckNjTsOZ_TGFPyHkB6/view?usp=drivesdk,1f1XZCtWYKkSHTNckNjTsOZ_TGFPyHkB6,regular_forms,בדיקה-284-791,False,2,0,0,0,1
בדיקה-284-791_page_0149.pdf,149,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1CiksPRxI5jZtyKhg9GiCVKcb7dDxp1cn/view?usp=drivesdk,1CiksPRxI5jZtyKhg9GiCVKcb7dDxp1cn,regular_forms,בדיקה-284-791,False,2,0,0,0,1
בדיקה-284-791_page_0150.pdf,150,regular_docs,regular_form,0,val,https://drive.google.com/file/d/1FuA-zR1OFukSwdyYyxd0v46ormWZVDDx/view?usp=drivesdk,1FuA-zR1OFukSwdyYyxd0v46ormWZVDDx,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0151.pdf,151,regular_docs,regular_form,0,train,https://drive.google.com/file/d/17X0AMxMdgu6wNv0oDdKlU_6gRFzT22U1/view?usp=drivesdk,17X0AMxMdgu6wNv0oDdKlU_6gRFzT22U1,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0152.pdf,152,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1F--vN1sUN7D22m2nNe6HYiB94pHGGNhP/view?usp=drivesdk,1F--vN1sUN7D22m2nNe6HYiB94pHGGNhP,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0153.pdf,153,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1eLubGprvxIZQrcN8hNeDocCEAxUSABLE/view?usp=drivesdk,1eLubGprvxIZQrcN8hNeDocCEAxUSABLE,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0154.pdf,154,regular_docs,regular_form,0,val,https://drive.google.com/file/d/1pCSMi0bYuxkyhMHXMywgyz9e74KX_viw/view?usp=drivesdk,1pCSMi0bYuxkyhMHXMywgyz9e74KX_viw,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0155.pdf,155,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1Y2yeLhUIa5NoK5lebC3B444U1PgQxsED/view?usp=drivesdk,1Y2yeLhUIa5NoK5lebC3B444U1PgQxsED,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0156.pdf,156,regular_docs,regular_form,0,test,https://drive.google.com/file/d/1vLUx7ea4vvbYVB-KIz8jj2_mTYMmrrOK/view?usp=drivesdk,1vLUx7ea4vvbYVB-KIz8jj2_mTYMmrrOK,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0157.pdf,157,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1HeJvy6lZY_7oWwzmdzWpvLuGSdDr0ALR/view?usp=drivesdk,1HeJvy6lZY_7oWwzmdzWpvLuGSdDr0ALR,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0158.pdf,158,regular_docs,regular_form,0,val,https://drive.google.com/file/d/1pK3oXsi5OCNZkz26PtIzkE8JRVfPEPx-/view?usp=drivesdk,1pK3oXsi5OCNZkz26PtIzkE8JRVfPEPx-,regular_forms,בדיקה-284-791,False,2,0,0,1,2
בדיקה-284-791_page_0159.pdf,159,regular_docs,regular_form,0,val,https://drive.google.com/file/d/1s_KQgwcSbpZdnPxeLIUMEU5a2loGFXcU/view?usp=drivesdk,1s_KQgwcSbpZdnPxeLIUMEU5a2loGFXcU,regular_forms,בדיקה-284-791,False,3,0,0,0,0
בדיקה-284-791_page_0160.pdf,160,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1jKm_Z_GIvL_Z3zDPXtaFUfi2GawDM5O8/view?usp=drivesdk,1jKm_Z_GIvL_Z3zDPXtaFUfi2GawDM5O8,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0161.pdf,161,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1sRsd8a0nEIlQmb_H46cvPJdh-uaN_2zw/view?usp=drivesdk,1sRsd8a0nEIlQmb_H46cvPJdh-uaN_2zw,regular_forms,בדיקה-284-791,False,2,0,1,2,4
בדיקה-284-791_page_0162.pdf,162,regular_docs,regular_form,0,val,https://drive.google.com/file/d/1abqmFa5PrJzIWar4Ng9J5sk2PJaCGVdK/view?usp=drivesdk,1abqmFa5PrJzIWar4Ng9J5sk2PJaCGVdK,regular_forms,בדיקה-284-791,False,3,0,0,0,0
בדיקה-284-791_page_0163.pdf,163,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1YvmDNTKLJV68pS22pgMS7DvDR9n3TP0R/view?usp=drivesdk,1YvmDNTKLJV68pS22pgMS7DvDR9n3TP0R,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0164.pdf,164,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1QUJsr2-XSBkhdOA_3uXnqFK183ttFFNr/view?usp=drivesdk,1QUJsr2-XSBkhdOA_3uXnqFK183ttFFNr,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0165.pdf,165,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1qC0w6b180biY3r7RsvNOPEEesALb8_ZS/view?usp=drivesdk,1qC0w6b180biY3r7RsvNOPEEesALb8_ZS,regular_forms,בדיקה-284-791,False,2,1,1,1,4
בדיקה-284-791_page_0166.pdf,166,regular_docs,regular_form,0,val,https://drive.google.com/file/d/1JsAasKaaj-W0eO2bo9GVD2Y-7YwJ_deM/view?usp=drivesdk,1JsAasKaaj-W0eO2bo9GVD2Y-7YwJ_deM,regular_forms,בדיקה-284-791,False,3,0,0,1,1
בדיקה-284-791_page_0167.pdf,167,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1Oa4y5Q2edgOvuYRve12bcEF9qS4-Rykw/view?usp=drivesdk,1Oa4y5Q2edgOvuYRve12bcEF9qS4-Rykw,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0168.pdf,168,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1ONG21vkg-3O3pCm0CNHKbTYbOgoNTrNm/view?usp=drivesdk,1ONG21vkg-3O3pCm0CNHKbTYbOgoNTrNm,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0169.pdf,169,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1V6yESm9Vpv8SFKC6mnJd_RRBWwT7DJEE/view?usp=drivesdk,1V6yESm9Vpv8SFKC6mnJd_RRBWwT7DJEE,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0170.pdf,170,regular_docs,regular_form,0,val,https://drive.google.com/file/d/1ahu2QL-ZhF98PmqnqtUJfOreUj2Xf9Nn/view?usp=drivesdk,1ahu2QL-ZhF98PmqnqtUJfOreUj2Xf9Nn,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0171.pdf,171,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1_UIm-ngb7f2GWom-GOg3rXM_jiEPXRWm/view?usp=drivesdk,1_UIm-ngb7f2GWom-GOg3rXM_jiEPXRWm,regular_forms,בדיקה-284-791,False,2,1,1,1,4
בדיקה-284-791_page_0172.pdf,172,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1nOsRX_ocE4N5qa6DLZLVUzEOSyJZWUxA/view?usp=drivesdk,1nOsRX_ocE4N5qa6DLZLVUzEOSyJZWUxA,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0173.pdf,173,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1Rs3875GXfuFOJLUiLJ4qUi3ltua2E7ac/view?usp=drivesdk,1Rs3875GXfuFOJLUiLJ4qUi3ltua2E7ac,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0174.pdf,174,regular_docs,regular_form,0,val,https://drive.google.com/file/d/11sTj5ipe-5Dcwv_KOfWsu9J2TOSzbvmg/view?usp=drivesdk,11sTj5ipe-5Dcwv_KOfWsu9J2TOSzbvmg,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0175.pdf,175,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1bz_bHpDLLBh1t0jIjqqdz3b4dp4fkeJP/view?usp=drivesdk,1bz_bHpDLLBh1t0jIjqqdz3b4dp4fkeJP,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0176.pdf,176,regular_docs,regular_form,0,val,https://drive.google.com/file/d/1DBx4zfBFlE5wRQCzqkNMQbyWPQ5VYUIt/view?usp=drivesdk,1DBx4zfBFlE5wRQCzqkNMQbyWPQ5VYUIt,regular_forms,בדיקה-284-791,False,3,0,0,0,0
בדיקה-284-791_page_0177.pdf,177,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1KQTSoy7PloxiIh9BhfLebhOfCF7avvg2/view?usp=drivesdk,1KQTSoy7PloxiIh9BhfLebhOfCF7avvg2,regular_forms,בדיקה-284-791,False,3,0,0,1,1
בדיקה-284-791_page_0178.pdf,178,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1byM0L5bkMf-RjWnJrYloprGz30kLSJoD/view?usp=drivesdk,1byM0L5bkMf-RjWnJrYloprGz30kLSJoD,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0179.pdf,179,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1qiVTRiUyR6_jNoyCFNcblO15pAjWX9kX/view?usp=drivesdk,1qiVTRiUyR6_jNoyCFNcblO15pAjWX9kX,regular_forms,בדיקה-284-791,False,2,0,0,0,1
בדיקה-284-791_page_0180.pdf,180,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1-fYkiciAR68AzSdX5tLoMZ_XIo50QkWp/view?usp=drivesdk,1-fYkiciAR68AzSdX5tLoMZ_XIo50QkWp,regular_forms,בדיקה-284-791,False,3,0,1,1,2
בדיקה-284-791_page_0181.pdf,181,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1PONa73SQpkjrhd6BJdzWg3k-yWDFjD30/view?usp=drivesdk,1PONa73SQpkjrhd6BJdzWg3k-yWDFjD30,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0182.pdf,182,regular_docs,regular_form,0,val,https://drive.google.com/file/d/1rmoBR4-Q-JbkCYZR1VxRYBMdRnqBv0N1/view?usp=drivesdk,1rmoBR4-Q-JbkCYZR1VxRYBMdRnqBv0N1,regular_forms,בדיקה-284-791,False,2,0,0,1,2
בדיקה-284-791_page_0183.pdf,183,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1n-RpRQGKWmWD0sqI-vsgIdM26PxHMEIJ/view?usp=drivesdk,1n-RpRQGKWmWD0sqI-vsgIdM26PxHMEIJ,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0184.pdf,184,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1Mx6fVDtTeM8H8NkhNe0nhkNtJEiiix_q/view?usp=drivesdk,1Mx6fVDtTeM8H8NkhNe0nhkNtJEiiix_q,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0185.pdf,185,regular_docs,regular_form,0,train,https://drive.google.com/file/d/11k6wNqaqDWmQsCiugNZLufYt4bVTdQDB/view?usp=drivesdk,11k6wNqaqDWmQsCiugNZLufYt4bVTdQDB,regular_forms,בדיקה-284-791,False,2,0,0,0,1
בדיקה-284-791_page_0186.pdf,186,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1YvUIdWBvZZAgnbACfNq27_g16P-cYZ0Z/view?usp=drivesdk,1YvUIdWBvZZAgnbACfNq27_g16P-cYZ0Z,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0187.pdf,187,regular_docs,regular_form,0,val,https://drive.google.com/file/d/10c9CHJZ14GJjEg80dQB34C8YKoLszooC/view?usp=drivesdk,10c9CHJZ14GJjEg80dQB34C8YKoLszooC,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0188.pdf,188,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1VmJraoHKk0VrK5eE9ozKNAEbb8JrYvva/view?usp=drivesdk,1VmJraoHKk0VrK5eE9ozKNAEbb8JrYvva,regular_forms,בדיקה-284-791,False,2,0,0,1,2
בדיקה-284-791_page_0189.pdf,189,regular_docs,regular_form,0,test,https://drive.google.com/file/d/1pxzvCkG-bptjoty_Tf13-OSEyuN1QgXe/view?usp=drivesdk,1pxzvCkG-bptjoty_Tf13-OSEyuN1QgXe,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0190.pdf,190,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1sMMLk-m8BqLL0lWObRgpDknB_qKdtYBL/view?usp=drivesdk,1sMMLk-m8BqLL0lWObRgpDknB_qKdtYBL,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0191.pdf,191,regular_docs,regular_form,0,test,https://drive.google.com/file/d/1t39pstRIP9EUoEAn1rCgoMTIALJ7nEiU/view?usp=drivesdk,1t39pstRIP9EUoEAn1rCgoMTIALJ7nEiU,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0192.pdf,192,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1Rmum4hnYy5St2kZnQ67jk_8RXH2q_KsN/view?usp=drivesdk,1Rmum4hnYy5St2kZnQ67jk_8RXH2q_KsN,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0193.pdf,193,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1b-9unxEOe90fADdyhh36sgpRXn4FnGWp/view?usp=drivesdk,1b-9unxEOe90fADdyhh36sgpRXn4FnGWp,regular_forms,בדיקה-284-791,False,2,0,0,1,2
בדיקה-284-791_page_0194.pdf,194,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1ryGHAqvhWYLCAyXUN16dyOxUoNRWUz3b/view?usp=drivesdk,1ryGHAqvhWYLCAyXUN16dyOxUoNRWUz3b,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0195.pdf,195,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1V6HZpbvvxQLmnwuoeq-dTJNwiZRweZLe/view?usp=drivesdk,1V6HZpbvvxQLmnwuoeq-dTJNwiZRweZLe,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0196.pdf,196,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1FW9ujQAxt9iy9jMU1XuKZ3BFOUp1qqBS/view?usp=drivesdk,1FW9ujQAxt9iy9jMU1XuKZ3BFOUp1qqBS,regular_forms,בדיקה-284-791,False,2,0,0,0,1
בדיקה-284-791_page_0197.pdf,197,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1QlLSUE0beSsc8hWghJtc1gnTh_TxiJRH/view?usp=drivesdk,1QlLSUE0beSsc8hWghJtc1gnTh_TxiJRH,regular_forms,בדיקה-284-791,False,2,0,1,1,3
